local	hash	isohash	family	result	track	clauses	variables	bytes	cls1	cls2	cls3	cls4	cls5	cls6	cls7	cls8	cls9	cls10p	horn	invhorn	positive	negative
/nfs/share/instances/gbd/cnf/02d8ce98d8be14b6cb115dd4752d7c09-unif-k7-r85-v140-c11900-S870840347-014.cnf.xz	02d8ce98d8be14b6cb115dd4752d7c09	667bb1f6dd2b9f52010a0228c2ed8e1c	uniform-random	unknown	random_2009	11900	140	332913	0	0	0	0	0	0	11900	0	0	0	742	745	102	103
/nfs/share/instances/gbd/cnf/02da8e9305ee7b4ad33c348f46afebea-x9-03055.sat.sanitized.cnf.xz	02da8e9305ee7b4ad33c348f46afebea	1431c60a3d7a52e2cad06e23a28ac56c	hamiltonian	unknown	submissions_2024	1345	150	15074	0	1225	0	25	70	25	0	0	0	0	1225	120	120	1225
/nfs/share/instances/gbd/cnf/02de69784e1bd36ed3ac1a0a7371fad0-56-124441.cnf.xz	02de69784e1bd36ed3ac1a0a7371fad0	701f773d123171404642a67b58a95c55	station-repacking	unknown	None	696379	28908	10714152	3	695031	1	1	4	2	0	9	3	1325	695034	1348	1348	695031
/nfs/share/instances/gbd/cnf/02e336c79a69ddf2e868232321abd154-48-111574.cnf.xz	02e336c79a69ddf2e868232321abd154	ef469226daa2df1e86e7fe0f162f9fb7	station-repacking	unknown	None	577913	26430	8868788	3	576686	1	1	3	2	0	10	3	1204	576689	1227	1227	576686
/nfs/share/instances/gbd/cnf/02e4f23ed59566d343b605dc2cc30a01-REGRandom-K4-L3-Seed40.sanitized.cnf.xz	02e4f23ed59566d343b605dc2cc30a01	2588a7d3de277e35da6f6704c244bc2d	reg-n	unsat	main_2024	13231616	22528	332485992	0	2080768	11141120	0	0	0	0	0	0	9728	13221888	2048	2048	13221888
/nfs/share/instances/gbd/cnf/02e781d6f1761a8135a599de8c34bc88-fdmus_b22_176.cnf.xz	02e781d6f1761a8135a599de8c34bc88	f3bbe37e12c6d5102cbd3a7b5d91c37a	fdmus	unsat	None	15338	5556	219097	6	10574	4758	0	0	0	0	0	0	0	11834	8918	1666	5165
/nfs/share/instances/gbd/cnf/02ee4550987a8545d00d0ad14d4b215c-manthey_DimacsSorter_28_0.cnf.xz	02ee4550987a8545d00d0ad14d4b215c	42c8a8d8849162c609db4e8a9d5bc6b7	dimacs-sorter	unknown	main_2015	13057	3986	180234	0	9208	3621	86	75	49	2	8	0	8	10890	10069	13	1306
/nfs/share/instances/gbd/cnf/02eef920cd1aab9ef3492fe27bf515c4-php-025-024.shuffled-as.sat05-1191.cnf.xz	02eef920cd1aab9ef3492fe27bf515c4	07fb4b0fd229facf1b34f6fb2e701b61	pigeon-hole	unsat	anni_2022	7225	600	79198	0	7200	0	0	0	0	0	0	0	25	5403	5379	1797	1821
/nfs/share/instances/gbd/cnf/02eff2cc9db1e6abe53e55e9e3f5277f-unif-k3-r4.26-v6200-c26412-S3357862223654450007.cnf.xz	02eff2cc9db1e6abe53e55e9e3f5277f	9967dc5f8fb0a5766bc6c6e9b7f10605	uniform-random	unknown	portfolio_2012	26412	6200	474053	0	0	26412	0	0	0	0	0	0	0	13141	13271	3371	3239
/nfs/share/instances/gbd/cnf/02f019f0a4040c0f9b52cd910997a362-bench_17307.smt2.cnf.xz	02f019f0a4040c0f9b52cd910997a362	bf4854fd5b69e7519bda27580e4084aa	agile	unsat	agile_2016	20168	5826	313463	58	8185	11109	806	0	0	1	9	0	0	10519	13132	5785	2160
/nfs/share/instances/gbd/cnf/02f2343e32f9070f149708d77556b4aa-Kakuro-easy-117-ext.xml.hg_5.cnf.xz	02f2343e32f9070f149708d77556b4aa	9c55e620f95945336a84c0319e5164f6	hypertree-decomposition	sat	anni_2022	17999309	145123	448259179	158	208193	7818946	9972012	0	0	0	0	0	0	12156850	2129789	13049	38394
/nfs/share/instances/gbd/cnf/02f3a178829aa3838b2ad9a14f986913-sha1__zeroOut_16__freeIn_20__seed_2.cnf.xz	02f3a178829aa3838b2ad9a14f986913	d6fc069bcf2aab87faf4f1773e0ed62f	cryptography	sat	None	478985	13409	18404571	797	90	8800	33330	91088	4080	228000	112800	0	0	79635	75592	379	3111
/nfs/share/instances/gbd/cnf/02f3e7cd5ffb56be6f619896a40fd628-unif-k3-r4.267-v6000-c25602-S2702893370182692242.cnf.xz	02f3e7cd5ffb56be6f619896a40fd628	59483a069bbabcc3350143e8f7a61da7	uniform-random	sat	random_2013	25602	6000	459081	0	0	25602	0	0	0	0	0	0	0	12792	12810	3184	3201
/nfs/share/instances/gbd/cnf/02f6ca52f1ada872d82035088701b66a-linked_list_swap_contents_safety_unwind69.cnf.xz	02f6ca52f1ada872d82035088701b66a	8b8d61596cf5e7d7ad9305fe4b9e0a58	software-verification	unsat	main_2024	33181429	2705815	839747624	465777	28065666	3470919	425543	55	25	36	58	22	753328	29692929	6668298	988988	24850453
/nfs/share/instances/gbd/cnf/02fe323166b147f507e045f04062854d-52-128677.cnf.xz	02fe323166b147f507e045f04062854d	3513fe69e53614ea9f11a2d45c526eb1	station-repacking	unknown	None	769003	30688	11861917	3	767572	1	1	4	2	0	8	4	1408	767575	1431	1431	767572
/nfs/share/instances/gbd/cnf/02ff9a8d99be52af14523c433e6caff4-unif-k4-r9.931-v1350-c13407-S5137793542187515315.cnf.xz	02ff9a8d99be52af14523c433e6caff4	b5401726a53eab37bec9c24a1c3c0b25	uniform-random	unknown	random_2014	13407	1350	277487	0	0	0	13407	0	0	0	0	0	0	4196	4187	841	846
/nfs/share/instances/gbd/cnf/0300d80a6c897c389a07ee4bcf3e926c-gencnf-k7-r88.7-v110-c9757-10-S1990889202.used-as.sat04-250.cnf.xz	0300d80a6c897c389a07ee4bcf3e926c	623f65aaaa0d304b2adbd8f1febf69ac	random	unknown	random_2004	9757	110	257432	0	0	0	0	0	0	9757	0	0	0	521	660	97	71
/nfs/share/instances/gbd/cnf/03041657b7177746724b819433c83b20-blocks-4-ipc5-h21-unknown.cnf.xz	03041657b7177746724b819433c83b20	bca0defa0c1e8847b0d56f23093f2d69	planning	unsat	anni_2022	905980	136756	16958458	125	771665	128198	1424	79	61	67	66	66	4229	860371	816055	797	672
/nfs/share/instances/gbd/cnf/03083b81684212efcf3f415df0127130-SAT_dat.k100-sc2012.cnf.xz	03083b81684212efcf3f415df0127130	020c69e403a4367dbf4d6c7d30e9b2f0	hardware-verification	unknown	main_2019	1425421	349350	28667776	5972	1095694	176693	48702	41350	22896	9361	9387	3393	11973	1129021	1066625	79756	179351
/nfs/share/instances/gbd/cnf/0309535f129965796de4193e1605bfa9-bench_13495.smt2.cnf.xz	0309535f129965796de4193e1605bfa9	4a24f75f359936282a4974f87ca32581	agile	sat	agile_2017	351413	99023	6768168	184	104232	238510	8455	0	0	3	18	0	11	177381	223744	77680	41578
/nfs/share/instances/gbd/cnf/0309ea422084568c2b4df13b32094380-rbsat-v945c61409gyes1.cnf.xz	0309ea422084568c2b4df13b32094380	7b8f701bb1e86415e1fabcfde2fb3deb	rbsat	sat	anni_2022	61409	945	725032	0	61364	0	0	0	0	0	0	0	45	61364	45	45	61364
/nfs/share/instances/gbd/cnf/030ae49b1ccd2bdce8a35ae95997bdca-42-137659.cnf.xz	030ae49b1ccd2bdce8a35ae95997bdca	7a2e5207920dd79d6bea25e2164eb81c	station-repacking	unknown	None	911775	33514	14102690	3	910213	2	1	4	3	0	9	4	1536	910216	1562	1562	910213
/nfs/share/instances/gbd/cnf/030f36e3ef0e56533706d6c1b4fd31e1-bench_8513.smt2.cnf.xz	030f36e3ef0e56533706d6c1b4fd31e1	1230ad3a7d914a8eacefc562463f37fa	agile	unsat	agile_2017	4611537	1274634	105274032	1571	1168829	3366746	74308	0	1	1	57	0	24	2037089	3236476	683255	682601
/nfs/share/instances/gbd/cnf/0313ef9736992ac0bef42713aedf8a1f-unif-k7-r85-v240-c20400-S788797920-13.cnf.xz	0313ef9736992ac0bef42713aedf8a1f	9e9772a2682158020ed1a962a50a7606	uniform-random	unknown	random_2007	20400	240	617336	0	0	0	0	0	0	20400	0	0	0	1315	1298	172	162
/nfs/share/instances/gbd/cnf/0316093cadcfd18a4e30b7974e62fecd-unif-k7-r66.0-v50000-c3300000-S6452105525405296639.cnf.xz	0316093cadcfd18a4e30b7974e62fecd	74aebd73cc715382858726a79903c935	uniform-random	sat	random_2018	3300000	50000	151618049	0	0	0	0	0	0	3300000	0	0	0	206007	206413	25941	25655
/nfs/share/instances/gbd/cnf/031757c0a6797eddf3e84bcefbbdb753-b2005-p2-14x14c17h9-Ser4-0.cnf.xz	031757c0a6797eddf3e84bcefbbdb753	0208ce3e9b365d17d57566a011de8433	edge-matching	unknown	anni_2022	30728040	147982	640688637	4183	5885847	24143348	666752	15408	11926	288	144	0	144	30190554	864913	3267	28287403
/nfs/share/instances/gbd/cnf/031a9d2143b30c6682f1f8fe23526804-60-88383.cnf.xz	031a9d2143b30c6682f1f8fe23526804	fd346496e2584ae7fa2dc1b5597059d4	station-repacking	unknown	None	363813	20052	5522008	3	362885	1	1	3	1	0	7	1	911	362888	928	928	362885
/nfs/share/instances/gbd/cnf/031c116d206f65d7c267d30108cd00a0-56-134443.cnf.xz	031c116d206f65d7c267d30108cd00a0	1f63ca674d52259a7c572edabf86f647	station-repacking	unknown	None	863721	32413	13345895	3	862211	1	1	4	2	0	9	3	1487	862214	1510	1510	862211
/nfs/share/instances/gbd/cnf/031c99d72be38eedacc8b402784e9821-partial-10-17-u.cnf.xz	031c99d72be38eedacc8b402784e9821	3e80d22046c0a0059904e9df636ae843	diagnosis	unknown	anni_2022	1396189	298516	26004188	22282	1088329	230118	6160	24640	6180	12320	0	0	6160	1202891	870001	6524	455846
/nfs/share/instances/gbd/cnf/031daf860acbce867db7559c74bb1c60-sgen4-sat-310-8.cnf.xz	031daf860acbce867db7559c74bb1c60	8b9c81a80f64b8225a8a38149ca8a1a3	sgen	unknown	crafted_2012	744	310	9210	1	619	0	0	124	0	0	0	0	0	510	478	133	172
/nfs/share/instances/gbd/cnf/031f2533749fafff58983d342f8c7ee3-55-115014.cnf.xz	031f2533749fafff58983d342f8c7ee3	c0840c02f640aa32156bfc6680d38af3	station-repacking	unknown	None	611081	27072	9373881	3	609822	1	1	4	2	0	9	5	1234	609825	1259	1259	609822
/nfs/share/instances/gbd/cnf/0320af21bba8b8cd940a95277377803d-okgen-c1200-v300-s509783707-509783707.cnf.xz	0320af21bba8b8cd940a95277377803d	0abbc17f2bf7447a357dad57f35a9581	random	unknown	random_2002	1200	300	17259	0	0	1200	0	0	0	0	0	0	0	605	595	162	139
/nfs/share/instances/gbd/cnf/032117a0ac42531420174f9b1234b6de-45-96373.cnf.xz	032117a0ac42531420174f9b1234b6de	6d118673090cf6b99aff8509e23b7021	station-repacking	unknown	None	420024	21915	6396207	3	419012	1	1	2	2	0	7	1	995	419015	1012	1012	419012
/nfs/share/instances/gbd/cnf/0321654854668173ef9983b879622722-51-115848.cnf.xz	0321654854668173ef9983b879622722	b5fbcc6938915019c4553eb52c64400f	station-repacking	unknown	None	581162	26405	8913624	3	579935	1	1	4	2	0	10	4	1202	579938	1227	1227	579935
/nfs/share/instances/gbd/cnf/032172c44f98289cf10e06ffeaf7745b-bench_12334.smt2.cnf.xz	032172c44f98289cf10e06ffeaf7745b	2dec3922e2edcf1f31dcfcac84ff0382	agile	sat	agile_2017	4593955	1269765	104882592	1596	1162693	3355812	73779	0	0	6	51	0	18	2029263	3222493	681737	680456
/nfs/share/instances/gbd/cnf/0325f5bdfff16d1756f786bfdccd2d26-puzzle41_unsat.cnf.xz	0325f5bdfff16d1756f786bfdccd2d26	98e16bbfccf28ea35b0ca99ec0e310c3	sliding-puzzle	unknown	None	111953	29869	2203617	1	27690	79716	0	0	4524	0	0	0	22	91399	45980	19931	1866
/nfs/share/instances/gbd/cnf/0327aa4bd6b07b94d14e53efc57d0d00-44-113801.cnf.xz	0327aa4bd6b07b94d14e53efc57d0d00	da9e0dd872a7a4efbd84fff10f087040	station-repacking	unknown	None	572243	26053	8768630	3	571036	1	1	4	2	0	9	1	1186	571039	1207	1207	571036
/nfs/share/instances/gbd/cnf/032941f5f28c9ac53fa1c80d35f3206f-GP_216_290_40.cnf.xz	032941f5f28c9ac53fa1c80d35f3206f	f749e2f9661a3fb142b877b97f038603	graceful-production	sat	main_2025	25209324	4553278	814228986	137718	1780402	7503123	11725669	3285840	112842	529262	3256	3696	127516	11300595	11315110	376686	2124159
/nfs/share/instances/gbd/cnf/03332c1d032fcd09f91254199387215a-bench_12179.smt2.cnf.xz	03332c1d032fcd09f91254199387215a	5fc14709e6517e790179adfbdfc80df0	agile	unknown	agile_2017	3159900	878946	69348537	1746	928461	2149838	79783	0	0	9	20	0	43	1491971	2075034	685387	427031
/nfs/share/instances/gbd/cnf/033560dbd1b4d3545b4b40ef90aaaa29-total-5-15-u.cnf.xz	033560dbd1b4d3545b4b40ef90aaaa29	a4a5ada838a699284f04a4d6976e3a51	diagnosis	unsat	anni_2022	1008653	219756	18424573	18434	797195	151604	4600	18400	4620	9200	0	0	4600	875338	626658	4884	340456
/nfs/share/instances/gbd/cnf/0336f81b60baac5b8f481dd3c32861a5-mod4block_2vars_10gates_u2_autoenc-sc2009.cnf.xz	0336f81b60baac5b8f481dd3c32861a5	c691b5d79fe4f81e65352d1a0e97bcaa	modcircuits	sat	anni_2022	123509	479	3527417	64	1999	0	1026	6642	113762	2	2	2	10	34243	138	59	2954
/nfs/share/instances/gbd/cnf/033743e540b7f6e2114a3e6981558795-li-test4-97.shuffled-as.sat03-375.cnf.xz	033743e540b7f6e2114a3e6981558795	d483f18414d40125bbaa4a3cc226df43	circuit-minimization	unknown	anni_2022	142491	36809	3754702	14	24558	67458	49000	1	0	0	0	0	1460	67331	67460	17603	17600
/nfs/share/instances/gbd/cnf/03385e315b37cbb189ab45f90acf5af0-unif-k7-r89-v65-c5785-S1387394500-16.UNSAT.shuffled.cnf.xz	03385e315b37cbb189ab45f90acf5af0	38a2d433202244d9034e4b52e668eb39	uniform-random	unsat	random_2007	5785	65	146311	0	0	0	0	0	0	5785	0	0	0	375	379	45	46
/nfs/share/instances/gbd/cnf/033b0be3724bb9a94ffbce3d0901db59-x9-07008.sat.sanitized.cnf.xz	033b0be3724bb9a94ffbce3d0901db59	5901904b01b95ca92d614968b3471243	hamiltonian	unknown	submissions_2024	3154	350	38455	0	2874	0	74	132	74	0	0	0	0	2874	280	280	2874
/nfs/share/instances/gbd/cnf/033bdaf71d51a1645014a54ea614312f-s15850-bug-fourvec-gate-0.dimacs.seq.filtered.cnf.xz	033bdaf71d51a1645014a54ea614312f	bae4fa053b5a51093b32219c649d81c0	design-debugging	unsat	None	206252	88536	3221319	3196	175472	25304	1160	1120	0	0	0	0	0	132772	131796	68004	64496
/nfs/share/instances/gbd/cnf/033d611722714d5206cc0184479e92e2-urqh2x5.shuffled-as.sat03-1473.cnf.xz	033d611722714d5206cc0184479e92e2	58decb83d3997ec053b066d4eaceb410	tseitin-formulas	unsat	anni_2022	432	53	8824	0	0	0	16	160	256	0	0	0	0	59	67	9	11
/nfs/share/instances/gbd/cnf/033f38da07bdbbad4763eaf1fe97ce37-AProVE07-27.cnf.xz	033f38da07bdbbad4763eaf1fe97ce37	387c42140e3ddb9c3065c52d69f718c5	termination-analysis	unsat	anni_2022	29194	7729	458055	1	14904	11692	1614	463	374	137	8	0	1	20610	22483	862	2536
/nfs/share/instances/gbd/cnf/034619cf0ad20017ed9dd5f88caacae6-unif-k3-r4.2-v18000-c75600-S420719158-080.cnf.xz	034619cf0ad20017ed9dd5f88caacae6	d944d96bdcf0721ba330ca38117c7f68	uniform-random	unknown	random_2009	75600	18000	1484793	0	0	75600	0	0	0	0	0	0	0	37651	37949	9686	9354
/nfs/share/instances/gbd/cnf/0346be00d2d7d3393d134d8be1138c45-unif-k5-r21.117-v450-c9503-S1476844462704965621.cnf.xz	0346be00d2d7d3393d134d8be1138c45	ce170ed5d0db398bffc781115130a445	uniform-random	unknown	random_2017	9503	450	221135	0	0	0	0	9503	0	0	0	0	0	1792	1793	296	298
/nfs/share/instances/gbd/cnf/03475e329b9fbc8246a09a4f888f9023-unif-k5-r19.6-v250000-c4900000-S1619500311433205587.cnf.xz	03475e329b9fbc8246a09a4f888f9023	5527205dd4eef2f9e4743b81bf506e8e	uniform-random	sat	random_2018	4900000	250000	182667711	0	0	0	0	4900000	0	0	0	0	0	919664	916873	152231	152856
/nfs/share/instances/gbd/cnf/0350d0a0f0922b1184d3183ae3d58f4b-50-120034.cnf.xz	0350d0a0f0922b1184d3183ae3d58f4b	d108e03596b67e4364cb53f22ebf9c42	station-repacking	unknown	None	718486	29700	11071294	3	717102	1	1	4	3	0	8	4	1360	717105	1384	1384	717102
/nfs/share/instances/gbd/cnf/0358188e041daccdd2fad07e1188f28c-unif-k7-r87.79-v160-c14046-S4995813892174227007.cnf.xz	0358188e041daccdd2fad07e1188f28c	458689188b580989b67a9f9c61e0e457	uniform-random	unknown	random_2016	14046	160	402210	0	0	0	0	0	0	14046	0	0	0	879	838	114	98
/nfs/share/instances/gbd/cnf/0359596347daa117da50950748bc06d1-j3037_9_rggt_bm1.cnf.xz	0359596347daa117da50950748bc06d1	0299f78d487106626abeef0ee0d999d9	scheduling	unknown	submissions_2022	83276	18420	1424806	119	38607	42291	2259	0	0	0	0	0	0	79178	33461	219	7068
/nfs/share/instances/gbd/cnf/035c200bbf0a783e4ec9656cfa9b2f68-vmpc_34.shuffled-as.sat05-1958-sc2005.cnf.xz	035c200bbf0a783e4ec9656cfa9b2f68	a31aedf4485bd1f3f95bfa0ed209fb04	cryptography	sat	anni_2022	194072	1156	2698685	0	76398	117606	0	0	0	0	0	0	68	118868	113537	31725	35667
/nfs/share/instances/gbd/cnf/035c23ef8339c6d16ecd45601af8a589-bench_3557.smt2.cnf.xz	035c23ef8339c6d16ecd45601af8a589	93ddc99e89fa73909e58aee24c971f25	agile	sat	agile_2016	144670	41079	2675644	491	46864	92958	4264	0	0	64	25	0	4	80245	87054	36465	13139
/nfs/share/instances/gbd/cnf/036126151ea302c37e340f6552777678-56-131796.cnf.xz	036126151ea302c37e340f6552777678	c1be7da05036f2b955cf0f2fd61817c1	station-repacking	unknown	None	798299	31092	12314104	3	796849	1	1	4	2	0	9	3	1427	796852	1450	1450	796849
/nfs/share/instances/gbd/cnf/03645a35cda06bab02dd280017fa8c3f-unif-c1350-v300-s53580470.cnf.xz	03645a35cda06bab02dd280017fa8c3f	eceb978132cb9214656be7381271e27a	uniform-random	unknown	random_2002	1350	300	19346	0	0	1350	0	0	0	0	0	0	0	657	693	177	154
/nfs/share/instances/gbd/cnf/0365db8065a89550e1ba73d86ec48cc2-4col240_9_9.shuffled.cnf.xz	0365db8065a89550e1ba73d86ec48cc2	aff72acd13d202c96082bd7547be33f9	coloring	unknown	handmade_2002	4326	480	82439	6	0	1	4319	0	0	0	0	0	0	1359	1358	269	269
/nfs/share/instances/gbd/cnf/0369497a41c3914b796cb81e64dd2e55-abw-X-can__715.mtx-w100.cnf.xz	0369497a41c3914b796cb81e64dd2e55	0c7ad24fdd38b963f82399755c10d594	antibandwidth	sat	None	13474597	2446015	247961272	877662	10735075	1860430	0	0	0	0	715	0	715	4022427	12447792	8489065	1017152
/nfs/share/instances/gbd/cnf/0369d8788498fe92e8337f326a929367-okgen-c1720-v400-s1439218648-1439218648.cnf.xz	0369d8788498fe92e8337f326a929367	2db17fb1fbabb033426e5a8178669002	random	unknown	random_2002	1720	400	25230	0	0	1720	0	0	0	0	0	0	0	834	886	227	229
/nfs/share/instances/gbd/cnf/036b541db9d0839b0591d408ff4f77ae-aes_decry_2_rounds.debugged.cnf.xz	036b541db9d0839b0591d408ff4f77ae	10c77f9954952ffea054702504054e58	cryptography	unsat	anni_2022	1607567	279119	33824117	40271	1154041	332345	10685	0	0	0	224	57392	12609	1317037	839405	76603	600578
/nfs/share/instances/gbd/cnf/036bb9f40335cf9c6bb167e8c3703926-gencnf-k7-r88.7-v97-c8603-03-S1950555695.shuffled-as.sat03-1790.cnf.xz	036bb9f40335cf9c6bb167e8c3703926	f8bbce5ea4e1420098e181b4deed2d45	uniform-random	unknown	random_2003	8603	97	221421	0	0	0	0	0	0	8603	0	0	0	536	528	62	63
/nfs/share/instances/gbd/cnf/036bbc647cdc27d4ca455cd3cf311262-45-104555.cnf.xz	036bbc647cdc27d4ca455cd3cf311262	4526cbe6ccf14244cbb39e0bc2b6fd3f	station-repacking	unknown	None	516593	24652	7896767	3	515453	1	1	3	2	0	7	1	1122	515456	1140	1140	515453
/nfs/share/instances/gbd/cnf/037030471a83c04cf17c7cdbc8236e83-OKgenerator_s0=32s1=31n=160l=7cp=13600-Dnr0=0nr1=1-o.shuffled-as.sat05-1607.cnf.xz	037030471a83c04cf17c7cdbc8236e83	6f43da733e2736f1f6c286afbe4782a9	random	unknown	random_2005	13600	160	389683	0	0	0	0	0	0	13600	0	0	0	858	824	96	105
/nfs/share/instances/gbd/cnf/0379936c75c225f1a9a113762b019da6-AProVE09-17.cnf.xz	0379936c75c225f1a9a113762b019da6	62a20d3399318d17c81a2855c6e8723e	termination-analysis	sat	anni_2022	108759	33894	1900633	1	51306	57452	0	0	0	0	0	0	0	73439	85385	1014	8334
/nfs/share/instances/gbd/cnf/037a2d470c1c9727d55d5d947dd8394c-41-118071.cnf.xz	037a2d470c1c9727d55d5d947dd8394c	6e93bf0b3bd14360407d24eb21f0eef3	station-repacking	unknown	None	672773	28551	10353141	3	671446	1	1	4	2	0	8	4	1304	671449	1327	1327	671446
/nfs/share/instances/gbd/cnf/037a652d6e4bea27881073be25176934-pyhala-braun-sat-35-4-03.shuffled.cnf.xz	037a652d6e4bea27881073be25176934	60d9b7ee8c58b2f8f6ad4273aa7311bd	prime-factoring	sat	handmade_2002	24320	7383	385160	73	9864	14383	0	0	0	0	0	0	0	14735	14623	4419	4160
/nfs/share/instances/gbd/cnf/037c423f56548082b1935e88c48ffdda-3col120_5_2.shuffled.cnf.xz	037c423f56548082b1935e88c48ffdda	c609561d95e240d1b7e3112b71458bea	coloring	sat	anni_2022	1026	240	17602	6	120	0	900	0	0	0	0	0	0	375	361	87	90
/nfs/share/instances/gbd/cnf/037cdc23d5ce303ee466680f4fdfe1fc-57-127226.cnf.xz	037cdc23d5ce303ee466680f4fdfe1fc	50004912af838e7e09d9035740c670fc	station-repacking	unknown	None	789480	31103	12182245	3	788028	2	1	5	3	0	9	3	1426	788031	1452	1452	788028
/nfs/share/instances/gbd/cnf/037d21e060a2e3eab8b080aa84ceee75-mm-1x10-10-10-sb.1.shuffled-as.sat03-1489.cnf.xz	037d21e060a2e3eab8b080aa84ceee75	b021796f7c7ac5990b981f36e13dcf10	matrix-multiplication	sat	anni_2022	83733	2396	2358439	0	819	23161	15899	11355	5106	7213	20180	0	0	22463	20012	4185	5079
/nfs/share/instances/gbd/cnf/0380d80ca292251e5afcf16c65707eb5-55-91443.cnf.xz	0380d80ca292251e5afcf16c65707eb5	0835c2f5ad438f6a1060f7217e1bc263	station-repacking	unknown	None	387249	20856	5879441	3	386282	1	1	3	2	0	7	2	948	386285	967	967	386282
/nfs/share/instances/gbd/cnf/0381d8662f1fbc50581c54921a178b0a-fdmus_b15_337.cnf.xz	0381d8662f1fbc50581c54921a178b0a	849ca449536013f41e01a690a7d6fa71	fdmus	unsat	None	24706	8607	359058	6	16762	7938	0	0	0	0	0	0	0	20113	14863	1909	6497
/nfs/share/instances/gbd/cnf/03873e44115e30db6c3ccc2941c14101-44-107977.cnf.xz	03873e44115e30db6c3ccc2941c14101	760f32a18d52f995703b937e066cb166	station-repacking	unknown	None	551733	25608	8449978	3	550548	1	1	4	2	0	8	1	1165	550551	1185	1185	550548
/nfs/share/instances/gbd/cnf/0389d1800e05f1ef2e60e640b86279d9-45-115206.cnf.xz	0389d1800e05f1ef2e60e640b86279d9	a25b17fdbe542195f3a4cb8cf92ede03	station-repacking	unknown	None	651362	28052	10010356	3	650058	1	1	3	2	0	9	3	1282	650061	1304	1304	650058
/nfs/share/instances/gbd/cnf/038b307ca27d32bbf2535bc7fbae82b3-unif-k3-r4.26-v450-c1917-S1910317962-059.UNKNOWN.cnf.xz	038b307ca27d32bbf2535bc7fbae82b3	ab2e4079e00f452c6c57d1435802c3a7	uniform-random	unknown	random_2011	1917	450	28244	0	0	1917	0	0	0	0	0	0	0	938	979	246	221
/nfs/share/instances/gbd/cnf/0391a7be47a1d4f1bf2180cffea667b1-unif-k5-r21.3-v100-c2130-S2051088205-036.UNKNOWN.cnf.xz	0391a7be47a1d4f1bf2180cffea667b1	fdfe952c094bbd9983c5d4886cee3af4	uniform-random	unknown	random_2011	2130	100	40356	0	0	0	0	2130	0	0	0	0	0	380	392	52	58
/nfs/share/instances/gbd/cnf/039378621dce8907fe5286ce965cce5c-stone-width3chain-nmarkers-14_shuffled.cnf.xz	039378621dce8907fe5286ce965cce5c	c16a6a9b52e4743d98259808c0ad3bb3	stone	unknown	crafted_2016	3335815	1980	104176764	0	176	0	0	77571	3258024	0	0	0	44	315792	451517	71342	45097
/nfs/share/instances/gbd/cnf/0393ff33cb3cade4b83e0b5bd60996a4-55-101400.cnf.xz	0393ff33cb3cade4b83e0b5bd60996a4	321d1ef2cc975d00bae3991b4f8d1b96	station-repacking	unknown	None	463423	23199	7069827	3	462348	1	1	4	3	0	7	2	1054	462351	1075	1075	462348
/nfs/share/instances/gbd/cnf/03942ae21753e7dead072ab1f6c1c3b1-fdmus_b22_502.cnf.xz	03942ae21753e7dead072ab1f6c1c3b1	0948097ec3a9cf86afa222105d4f1c9c	fdmus	unsat	None	12109	4398	171493	6	8356	3747	0	0	0	0	0	0	0	9166	7120	1246	4184
/nfs/share/instances/gbd/cnf/03980ada4055f6198fcd7ee52bb220f1-SAT_MS_opt_termes_p18.pddl_76.cnf.xz	03980ada4055f6198fcd7ee52bb220f1	f540a07d72ea083b53430a32573bbf67	planning	sat	planning_2020	541493	40641	8542428	69	532760	152	1368	1672	1520	152	1520	152	2128	532829	316077	23	225462
/nfs/share/instances/gbd/cnf/0398e6b20de133ba8b49c74b67dad7b7-6s133-sc2014.cnf.xz	0398e6b20de133ba8b49c74b67dad7b7	677da042b274c04a8d7b20db343f3e7c	miter	unsat	anni_2022	140968	48258	2331329	1	93978	46989	0	0	0	0	0	0	0	103318	75266	19311	56052
/nfs/share/instances/gbd/cnf/039b45f4a3979c9176b115bb8e88342f-genurq8Sat.shuffled-as.sat03-1514.cnf.xz	039b45f4a3979c9176b115bb8e88342f	23103fcaf9e4ede97576f562f76d5f34	genurq	sat	anni_2022	1118	249	22025	0	2	196	328	592	0	0	0	0	0	305	306	69	63
/nfs/share/instances/gbd/cnf/039c2bf64eab47d423b7740f3863bc49-55-66682.cnf.xz	039c2bf64eab47d423b7740f3863bc49	b26a2c05b4977ede2d93f241f04f34d3	station-repacking	unknown	None	266555	16223	4003990	3	265804	1	0	3	1	0	4	0	739	265807	751	751	265804
/nfs/share/instances/gbd/cnf/039d09672019a346c710ba7d49c4f91b-bench_14734.smt2.cnf.xz	039d09672019a346c710ba7d49c4f91b	3d6294010465e57f4cf7ded9a05c0b15	agile	unsat	agile_2016	12491	3574	188669	30	5550	6244	658	0	0	1	5	0	3	6771	7794	4086	1168
/nfs/share/instances/gbd/cnf/039f5e361b0d24319e37e08dbc07e50d-bench_14466.smt2.cnf.xz	039f5e361b0d24319e37e08dbc07e50d	265779e640142f2384f60a2b40fc7832	agile	unsat	agile_2016	11564	3408	173685	113	4913	6037	492	0	0	5	4	0	0	6276	7374	3611	1183
